No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
176	2026	第2クォーター	国際人間科学部	情報科学概論Ａ(主：情報科学概論)	康　敏	火4	2HD01
177	2026	第2クォーター	国際人間科学部	ＩＴコミュニケーションデザインＢ	西田 健志	火4	2HD81
178	2026	第2クォーター	国際人間科学部	グローバル社会動態発展演習Ｄ	小笠原 博毅	火4	2HE07
179	2026	第2クォーター	国際人間科学部	スポーツプロモーション論２	長ヶ原 誠	火4	2HF09
180	2026	第2クォーター	国際人間科学部	ライフコースの心理学２（発達心理学２）	田中　美帆	火4	2HF30
181	2026	第2クォーター	国際人間科学部	教職論（小）２	ラッシラ エルッキ タピオ	火4	2HH06
182	2026	第2クォーター	国際人間科学部	初等社会科教育論２	田中　伸	火4	2HH12
183	2026	第2クォーター	国際人間科学部	科学教育実践研究２	山口　悦司	火4	2HH44
184	2026	第2クォーター	国際人間科学部	教師入門２	ラッシラ エルッキ タピオ	火4	2HH46
185	2026	第3クォーター	国際人間科学部	国際開発援助論（ＪＩＣＡ）	土田　千愛	火4	3H026
186	2026	後期	国際人間科学部	日本社会文化論	合原　織部	火4	3H318
187	2026	後期	国際人間科学部	第二言語習得論	田中 順子	火4	3H373
188	2026	後期	国際人間科学部	社会システム科学	村尾 元	火4	3H382
189	2026	後期	国際人間科学部	地域文化論基礎演習Ⅰ	橘　誠	火4	3H386
190	2026	後期	国際人間科学部	異文化コミュニケーション論基礎演習Ⅰ	井上　弘貴	火4	3H389
191	2026	後期	国際人間科学部	異文化コミュニケーション論基礎演習Ⅰ	新川　匠郎	火4	3H391
192	2026	後期	国際人間科学部	現代文化システム論基礎演習Ⅰ	髙田　映介	火4	3H394
193	2026	後期	国際人間科学部	現代文化システム論発展演習Ⅰ	小笠原 博毅	火4	3H406
194	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	中村　麻美	火4	3H434
195	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	田中　祐理子	火4	3H440
196	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	深町　悟	火4	3H442
197	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	北田　亮	火4	3H466
198	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	林 良子	火4	3H467
199	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	南本　徹	火4	3H468
200	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	牧田　快	火4	3H469
201	2026	後期	国際人間科学部	グローバル文化特別演習Ⅰ	松本 絵理子	火4	3H470
202	2026	後期	国際人間科学部	コミュニティ・ジェンダー論	稲原　美苗	火4	3H509
203	2026	後期	国際人間科学部	加齢の健康行動科学	原田　和弘	火4	3H561
204	2026	第3クォーター	国際人間科学部	コンテンポラリーダンス１	關　典子	火4	3H573
205	2026	後期	国際人間科学部	コンテンポラリーダンス	關　典子	火4	3H575
206	2026	後期	国際人間科学部	数理科学入門（統計系）	周　怡	火4	3H606
207	2026	後期	国際人間科学部	環境政策論	佐藤　真行	火4	3H657
208	2026	後期	国際人間科学部	環境形成科学演習２B	澤 宗則	火4	3H675
209	2026	後期	国際人間科学部	教育経営学（幼・小）	山下　晃一	火4	3H707
210	2026	後期	国際人間科学部	乳幼児教育課程論	北野　幸子	火4	3H747
211	2026	第3クォーター	国際人間科学部	乳幼児と言葉	目黒 強	火4	3H758
212	2026	第3クォーター	国際人間科学部	日本社会文化論Ａ	合原　織部	火4	3HD18
213	2026	第3クォーター	国際人間科学部	第二言語習得論１	田中 順子	火4	3HD73
214	2026	第3クォーター	国際人間科学部	社会システム科学Ａ	村尾 元	火4	3HD82
215	2026	第3クォーター	国際人間科学部	グローバル文化形成基礎演習Ａ	橘　誠	火4	3HD86
216	2026	第3クォーター	国際人間科学部	グローバル文化形成基礎演習Ａ	井上　弘貴	火4	3HD89
217	2026	第3クォーター	国際人間科学部	グローバル社会動態基礎演習Ａ	新川　匠郎	火4	3HD91
218	2026	第3クォーター	国際人間科学部	グローバル文化形成基礎演習Ａ	髙田　映介	火4	3HD94
219	2026	第3クォーター	国際人間科学部	グローバル社会動態発展演習Ａ	小笠原 博毅	火4	3HE06
220	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	中村　麻美	火4	3HE34
221	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	田中　祐理子	火4	3HE40
222	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	深町　悟	火4	3HE42
223	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	北田　亮	火4	3HE66
224	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	林 良子	火4	3HE67
225	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	南本　徹	火4	3HE68
226	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	牧田　快	火4	3HE69
227	2026	第3クォーター	国際人間科学部	グローバル文化特別演習Ａ	松本 絵理子	火4	3HE70
228	2026	第3クォーター	国際人間科学部	コミュニティ・ジェンダー論１	稲原　美苗	火4	3HF09
229	2026	第3クォーター	国際人間科学部	加齢の健康行動科学１	原田　和弘	火4	3HF61
230	2026	第3クォーター	国際人間科学部	教育経営学（幼・小）１	山下　晃一	火4	3HH07
231	2026	第3クォーター	国際人間科学部	乳幼児教育課程論１	北野　幸子	火4	3HH47
232	2026	第4クォーター	国際人間科学部	コンテンポラリーダンス２	關　典子	火4	4H574
233	2026	第4クォーター	国際人間科学部	乳幼児と表現（造形）	勅使河原 君江	火4	4H760
234	2026	第4クォーター	国際人間科学部	日本社会文化論Ｂ	合原　織部	火4	4HD18
235	2026	第4クォーター	国際人間科学部	第二言語習得論２	田中 順子	火4	4HD73
236	2026	第4クォーター	国際人間科学部	社会システム科学Ｂ	村尾 元	火4	4HD82
237	2026	第4クォーター	国際人間科学部	グローバル文化形成基礎演習Ｂ	橘　誠	火4	4HD86
238	2026	第4クォーター	国際人間科学部	グローバル文化形成基礎演習Ｂ	井上　弘貴	火4	4HD89
239	2026	第4クォーター	国際人間科学部	グローバル社会動態基礎演習Ｂ	新川　匠郎	火4	4HD91
240	2026	第4クォーター	国際人間科学部	グローバル文化形成基礎演習Ｂ	髙田　映介	火4	4HD94
241	2026	第4クォーター	国際人間科学部	グローバル社会動態発展演習Ｂ	小笠原 博毅	火4	4HE06
242	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	中村　麻美	火4	4HE34
243	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	田中　祐理子	火4	4HE40
244	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	深町　悟	火4	4HE42
245	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	北田　亮	火4	4HE66
246	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	林 良子	火4	4HE67
247	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	南本　徹	火4	4HE68
248	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	牧田　快	火4	4HE69
249	2026	第4クォーター	国際人間科学部	グローバル文化特別演習Ｂ	松本 絵理子	火4	4HE70
250	2026	第4クォーター	国際人間科学部	コミュニティ・ジェンダー論２	稲原　美苗	火4	4HF09
251	2026	第4クォーター	国際人間科学部	加齢の健康行動科学２	原田　和弘	火4	4HF61
252	2026	第4クォーター	国際人間科学部	教育経営学（幼・小）２	山下　晃一	火4	4HH07
253	2026	第4クォーター	国際人間科学部	乳幼児教育課程論２	北野　幸子	火4	4HH47
254	2026	第1クォーター	国際人間科学部	情報発信演習１	清光 英成	火5	1H086
255	2026	前期	国際人間科学部	家庭科教育論Ｃ	井上 真理	火5	1H232
256	2026	第1クォーター	国際人間科学部	地域文化概論(副：グローバル・ヒストリーＢ)	長 志珠絵	火5	1H303
257	2026	前期	国際人間科学部	比較政治社会論	新川　匠郎	火5	1H358
258	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	板倉　史明	火5	1H424
259	2026	前期	国際人間科学部	グローバル文化特別演習Ⅱ	ADEBAHR David	火5	1H448
260	2026	前期	国際人間科学部	環境基礎科学演習１	桑村 雅隆	火5	1H635
261	2026	前期	国際人間科学部	環境基礎科学演習１	阪本　雄二	火5	1H636
262	2026	前期	国際人間科学部	環境基礎科学演習１	長坂 耕作	火5	1H637
263	2026	前期	国際人間科学部	環境基礎科学演習１	周　怡	火5	1H638
264	2026	前期	国際人間科学部	環境基礎科学演習１	エスカラ　エマソン	火5	1H639
265	2026	前期	国際人間科学部	環境形成科学演習１C	橋本 直人	火5	1H688
266	2026	前期	国際人間科学部	乳幼児教育内容・方法論	北野　幸子	火5	1H760
267	2026	第1クォーター	国際人間科学部	家庭科教育論Ｃ１	井上 真理	火5	1HC32
268	2026	第1クォーター	国際人間科学部	グローバル・ヒストリーＢ(主：地域文化概論)	長 志珠絵	火5	1HD03
269	2026	第1クォーター	国際人間科学部	比較政治社会論Ａ	新川　匠郎	火5	1HD58
270	2026	第1クォーター	国際人間科学部	乳幼児教育内容・方法論１	北野　幸子	火5	1HH60
271	2026	第2クォーター	国際人間科学部	情報発信演習２	清光 英成	火5	2H086
