No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
246    2026    第2クォーター    教養教育院    線形代数２    比嘉　隆二    木2    2U737
247    2026    第2クォーター    教養教育院    線形代数２    高坂 良史    木2    2U738
248    2026    第2クォーター    教養教育院    線形代数２    メヒア　ディエゴ    木2    2U739
249    2026    第2クォーター    教養教育院    線形代数２ Z（学番下3桁：001～110）    上田　好寛    木2    2U740
250    2026    第2クォーター    教養教育院    線形代数２ Z（学番下3桁：111～）    大須賀 昇    木2    2U741
251    2026    第2クォーター    教養教育院    線形代数２    阪本　雄二    木2    2U742
252    2026    第2クォーター    教養教育院    線形代数２（英語での開講）    ラスマン ウェイン    木2    2U743
253    2026    第3クォーター    教養教育院    外国語セミナーＡ（ドイツ語）(主：外国語セミナーＡ（ドイツ語）)    芹澤　円    木2    3G472
254    2026    第3クォーター    教養教育院    外国語セミナーＡ（フランス語）(主：外国語セミナーＡ（フランス語）)    箱田　徹    木2    3G543
255    2026    第3クォーター    教養教育院    心理学Ｂ    清水　大地    木2    3U006
256    2026    第3クォーター    教養教育院    教育学Ｂ    教員未定    木2    3U012
257    2026    第3クォーター    教養教育院    文学Ａ    山本 秀行    木2    3U013
258    2026    第3クォーター    教養教育院    文学Ｂ    樋口　大祐    木2    3U016
259    2026    第3クォーター    教養教育院    芸術と文化Ａ    余田　有希子    木2    3U021
260    2026    第3クォーター    教養教育院    芸術と文化Ｂ    韓　河羅    木2    3U024
261    2026    第3クォーター    教養教育院    日本史Ａ    木場　貴俊    木2    3U026
262    2026    第3クォーター    教養教育院    東洋史Ｂ    真下 裕之    木2    3U027
263    2026    第3クォーター    教養教育院    アジア史Ａ    橘　誠    木2    3U029
264    2026    第3クォーター    教養教育院    考古学Ａ    李　陽浩    木2    3U031
265    2026    第3クォーター    教養教育院    美術史Ａ    宮下　規久朗    木2    3U032
266    2026    第3クォーター    教養教育院    科学史Ａ    塚原 東吾    木2    3U033
267    2026    第3クォーター    教養教育院    現代の経済Ｂ    井上 武    木2    3U060
268    2026    第3クォーター    教養教育院    数学Ｂ    福山 克司    木2    3U071
269    2026    第3クォーター    教養教育院    科学技術と社会Ｃ    秋田 直也    木2    3U121
270    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    衣笠　太朗    木2    3U414
271    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    馬場　綾香    木2    3U415
272    2026    第3クォーター    教養教育院    ドイツ語初級Ａ３    柴　亜矢子    木2    3U416
273    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    Bjoern Kasper    木2    3U439
274    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    橋木 郁子    木2    3U440
275    2026    第3クォーター    教養教育院    ドイツ語初級Ｂ３    横田 一哉    木2    3U441
276    2026    第3クォーター    教養教育院    第三外国語（ドイツ語）Ｔ３    衣笠　太朗    木2    3U461
277    2026    第3クォーター    教養教育院    外国語セミナーＡ（ドイツ語）(副：外国語セミナーＡ（ドイツ語）)    芹澤　円    木2    3U472
278    2026    第3クォーター    教養教育院    フランス語初級Ａ３    川口 陽子    木2    3U492
279    2026    第3クォーター    教養教育院    フランス語初級Ａ３    池田　信虎    木2    3U493
280    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    武内 英公子    木2    3U514
281    2026    第3クォーター    教養教育院    フランス語初級Ｂ３    釣 馨    木2    3U515
282    2026    第3クォーター    教養教育院    外国語セミナーＡ（フランス語）(副：外国語セミナーＡ（フランス語）)    箱田　徹    木2    3U543
283    2026    第3クォーター    教養教育院    中国語初級Ｂ３    桂　小蘭    木2    3U602
284    2026    第3クォーター    教養教育院    中国語初級Ｂ３    姫　梅    木2    3U603
285    2026    第3クォーター    教養教育院    中国語初級Ｂ３    夏　麒    木2    3U604
286    2026    第3クォーター    教養教育院    中国語初級Ｂ３    康　敏    木2    3U605
287    2026    第3クォーター    教養教育院    中国語初級Ｂ３    孫　芸珊    木2    3U606
288    2026    第3クォーター    教養教育院    中国語初級Ｂ３    太田　匡亮    木2    3U607
289    2026    第3クォーター    教養教育院    中国語初級Ｂ３    陳　迪    木2    3U608
290    2026    第3クォーター    教養教育院    中国語初級Ｂ３    張　昆    木2    3U609
