No.	年度	開講区分	所属	科目名	成績入力担当	曜日・時限	時間割コード
192	2026	第4クォーター	文学部	心理学演習（b）	ターン　有加里ジェシカ	水1	4L050
193	2026	第4クォーター	文学部	地理学概論（b）	菊地　真	水1	4L118
194	2026	第3クォーター	文学部	倫理学演習（a）	中　真生	水2	3L051
195	2026	第3クォーター	文学部	日本史演習（a）	吉川　圭太	水2	3L052
196	2026	第3クォーター	文学部	東洋史演習（a）	村井　恭子	水2	3L053
197	2026	第3クォーター	文学部	心理学特殊講義（a）	柳澤　邦昭	水2	3L054
198	2026	第3クォーター	文学部	社会学特殊講義（a）	梅村　麦生	水2	3L055
199	2026	第3クォーター	文学部	地理学演習Ⅱ（a）	原口　剛	水2	3L056
200	2026	後期	文学部	倫理学演習	中　真生	水2	3L376
201	2026	後期	文学部	中国文学特殊講義	濱田　麻矢	水2	3L377
202	2026	後期	文学部	人文学基礎・英米文学	芦津　かおり	水2	3L378
203	2026	後期	文学部	ドイツ文学演習	久山　雄甫	水2	3L379
204	2026	後期	文学部	日本史演習	吉川　圭太	水2	3L381
205	2026	後期	文学部	東洋史演習	村井　恭子	水2	3L382
206	2026	後期	文学部	心理学特殊講義	柳澤　邦昭	水2	3L383
207	2026	後期	文学部	言語学演習	田中　真一	水2	3L384
208	2026	後期	文学部	社会学特殊講義	梅村　麦生	水2	3L385
209	2026	後期	文学部	人文学基礎・美術史学	野田　麻美	水2	3L386
210	2026	後期	文学部	地理学演習Ⅱ	原口　剛	水2	3L387
211	2026	第4クォーター	文学部	倫理学演習（b）	中　真生	水2	4L051
212	2026	第4クォーター	文学部	日本史演習（b）	吉川　圭太	水2	4L052
213	2026	第4クォーター	文学部	東洋史演習（b）	村井　恭子	水2	4L053
214	2026	第4クォーター	文学部	心理学特殊講義（b）	柳澤　邦昭	水2	4L054
215	2026	第4クォーター	文学部	社会学特殊講義（b）	梅村　麦生	水2	4L055
216	2026	第4クォーター	文学部	地理学演習Ⅱ（b）	原口　剛	水2	4L056
217	2026	第3クォーター	文学部	哲学演習（a）	新川　拓哉	水3,4	3L057
218	2026	第3クォーター	文学部	国語学演習（a）	池田　來未	水3,4	3L058
219	2026	第3クォーター	文学部	国文学演習（a）	樋口　大祐	水3,4	3L059
220	2026	第3クォーター	文学部	国文学演習（a）	田中　智子	水3,4	3L060
221	2026	第3クォーター	文学部	国文学演習（a）	有澤　知世	水3,4	3L061
222	2026	第3クォーター	文学部	国文学演習（a）	梶尾　文武	水3,4	3L062
223	2026	第3クォーター	文学部	国語学演習（a）	石山　裕慈	水3,4	3L063
224	2026	第3クォーター	文学部	イギリス文学演習（a）	奥村　沙矢香	水3,4	3L064
225	2026	第3クォーター	文学部	アメリカ文学演習（a）	奥村　沙矢香	水3,4	3L065
226	2026	後期	文学部	中国文学史	袁　一丹	水3	3L388
227	2026	後期	文学部	中国文学特殊講義	袁　一丹	水3	3L389
228	2026	後期	文学部	ドイツ語学演習	Bjoern Kasper	水3	3L390
229	2026	後期	文学部	言語学特殊講義	岸本　秀樹	水3	3L391
230	2026	後期	文学部	哲学演習	新川　拓哉	水3,4	3L392
231	2026	後期	文学部	国語学演習	池田　來未	水3,4	3L393
232	2026	後期	文学部	国文学演習	樋口　大祐	水3,4	3L394
233	2026	後期	文学部	国文学演習	田中　智子	水3,4	3L395
234	2026	後期	文学部	国文学演習	有澤　知世	水3,4	3L396
