No.    年度    開講区分    所属    科目名    成績入力担当    曜日・時限    時間割コード
193    2026    第3クォーター    教養教育院    現代社会論Ｂ    松本　隆志    水2    3U049
194    2026    第3クォーター    教養教育院    生活環境と技術    佐藤　真行    水2    3U051
195    2026    第3クォーター    教養教育院    国家と法    堀口　悟郎    水2    3U055
196    2026    第3クォーター    教養教育院    現代の経済Ａ    石黒 一彦    水2    3U058
197    2026    第3クォーター    教養教育院    現代の経済Ｂ    岡島　成治    水2    3U059
198    2026    第3クォーター    教養教育院    教育と社会    葛城　浩一    水2    3U063
199    2026    第3クォーター    教養教育院    社会と人権Ａ    山内　乾史    水2    3U094
200    2026    後期    教養教育院    国際協力アクティブ・ラーニングＣ(主：Law and State Building)    四本 健二    水2    3U106
201    2026    第3クォーター    教養教育院    Academic English Communication B1    田中 順子    水2    3U191
202    2026    第3クォーター    教養教育院    Academic English Communication B1    伊藤 友美    水2    3U192
203    2026    第3クォーター    教養教育院    Academic English Communication B1    岡本　佳子    水2    3U193
204    2026    第3クォーター    教養教育院    Academic English Communication B1    Jimmy J.Aames    水2    3U194
205    2026    第3クォーター    教養教育院    Academic English Communication B1    Beaton Jason    水2    3U195
206    2026    第3クォーター    教養教育院    Academic English Communication B1    Andy Rushton    水2    3U196
207    2026    第3クォーター    教養教育院    Academic English Communication B1    鈴木　朋子    水2    3U197
208    2026    第3クォーター    教養教育院    Academic English Communication B1    野原　万里    水2    3U198
209    2026    第3クォーター    教養教育院    Academic English Literacy B1    岡田 浩樹    水2    3U261
210    2026    第3クォーター    教養教育院    Academic English Literacy B1    石野 美香    水2    3U262
211    2026    第3クォーター    教養教育院    Academic English Literacy B1    BELARGA OLIVER    水2    3U263
212    2026    第3クォーター    教養教育院    Academic English Literacy B1    池田　直樹    水2    3U264
213    2026    第3クォーター    教養教育院    Academic English Literacy B1    LIPEDE ADEBOYE OLADIPO GABIOLA    水2    3U265
214    2026    第3クォーター    教養教育院    Academic English Literacy B1    Stephen Horn    水2    3U266
215    2026    第3クォーター    教養教育院    Academic English Literacy B1    牧田　快    水2    3U267
216    2026    第3クォーター    教養教育院    Academic English Communication B1（ACE）    ショルト グレゴリー ポール    水2    3U293
217    2026    第3クォーター    教養教育院    Academic English Communication B1（ACE）    Tim　Greer    水2    3U294
218    2026    第3クォーター    教養教育院    Academic English Communication B1（ACE）    Brad Colpitts    水2    3U295
219    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    關　典子    水2    3U672
220    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    木伏　紅緒    水2    3U673
221    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    谷　めぐみ    水2    3U674
222    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    益冨 真子    水2    3U675
223    2026    第3クォーター    教養教育院    健康・スポーツ科学実習１    久永　将太    水2    3U676
224    2026    第3クォーター    教養教育院    生物学各論Ｄ１    樋口　里樹    水2    3U843
225    2026    第3クォーター    教養教育院    情報科学１    西田 健志    水2    3U864
226    2026    第4クォーター    教養教育院    教育学Ｂ    教員未定    水2    4U010
227    2026    第4クォーター    教養教育院    教育と人間形成    近田　政博    水2    4U011
228    2026    第4クォーター    教養教育院    言語科学Ｂ    南　佑亮    水2    4U019
229    2026    第4クォーター    教養教育院    法学Ｂ    馬場　健一    水2    4U036
230    2026    第4クォーター    教養教育院    政治学Ｂ    佐藤　良輔    水2    4U038
231    2026    第4クォーター    教養教育院    経済学Ａ    糟谷　祐介    水2    4U040
232    2026    第4クォーター    教養教育院    社会学    西澤 晃彦    水2    4U042
233    2026    第4クォーター    教養教育院    社会思想史    教員未定    水2    4U044
234    2026    第4クォーター    教養教育院    文化人類学    深川　宏樹    水2    4U046
235    2026    第4クォーター    教養教育院    生活環境と技術    田畑　智博    水2    4U049
236    2026    第4クォーター    教養教育院    国家と法    吉原　司    水2    4U053
237    2026    第4クォーター    教養教育院    現代の経済Ａ    安田　昌平    水2    4U056
238    2026    第4クォーター    教養教育院    現代の経済Ｂ    川畑 康治    水2    4U057
239    2026    第4クォーター    教養教育院    社会と人権Ｂ    山内　乾史    水2    4U088
240    2026    第4クォーター    教養教育院    Academic English Communication B2    田中 順子    水2    4U191
241    2026    第4クォーター    教養教育院    Academic English Communication B2    伊藤 友美    水2    4U192
242    2026    第4クォーター    教養教育院    Academic English Communication B2    岡本　佳子    水2    4U193
243    2026    第4クォーター    教養教育院    Academic English Communication B2    Jimmy J.Aames    水2    4U194
244    2026    第4クォーター    教養教育院    Academic English Communication B2    Beaton Jason    水2    4U195
245    2026    第4クォーター    教養教育院    Academic English Communication B2    Andy Rushton    水2    4U196
246    2026    第4クォーター    教養教育院    Academic English Communication B2    鈴木　朋子    水2    4U197
247    2026    第4クォーター    教養教育院    Academic English Communication B2    野原　万里    水2    4U198
248    2026    第4クォーター    教養教育院    Academic English Literacy B2    岡田 浩樹    水2    4U261
249    2026    第4クォーター    教養教育院    Academic English Literacy B2    石野 美香    水2    4U262
250    2026    第4クォーター    教養教育院    Academic English Literacy B2    BELARGA OLIVER    水2    4U263
251    2026    第4クォーター    教養教育院    Academic English Literacy B2    池田　直樹    水2    4U264
252    2026    第4クォーター    教養教育院    Academic English Literacy B2    LIPEDE ADEBOYE OLADIPO GABIOLA    水2    4U265
253    2026    第4クォーター    教養教育院    Academic English Literacy B2    Stephen Horn    水2    4U266
